real_inputs,given_candidate,target,predicted,top_candidates,eval_time_sec
"[8.0, 20.0, 25.0, 0.3]",[12.         12.1969789  24.26335539  0.2       ],215.7,250.93129,"[array([12.        , 12.1969789 , 24.26335539,  0.2       ]), array([12.        , 12.1969789 , 24.26335539,  0.2       ]), array([12.        , 12.40427072, 24.16439554,  0.2       ]), array([12.        , 12.40427072, 24.16439554,  0.2       ]), array([12.        , 12.40427072, 24.16439554,  0.2       ])]",0.022224903106689453
"[10.0, 10.0, 15.0, 0.2]",[11.49066261 11.0832032  18.01966316  0.38400317],269.91,270.5489,"[array([11.49066261, 11.0832032 , 18.01966316,  0.38400317]), array([11.49066261, 11.0832032 , 18.01966316,  0.38400317]), array([11.49066261, 11.0832032 , 18.01966316,  0.38400317]), array([11.52327277, 11.06602114, 18.2031261 ,  0.3014778 ]), array([11.0320079 , 11.04813919, 18.05684637,  0.3318211 ])]",0.018199443817138672
"[10.0, 10.0, 25.0, 0.3]",[10.35785475 14.97827088 25.          0.26379468],239.28,241.68279,"[array([10.35785475, 14.97827088, 25.        ,  0.26379468]), array([10.35785475, 14.97827088, 25.        ,  0.26379468]), array([10.35785475, 14.97827088, 25.        ,  0.26379468]), array([ 9.89083414, 14.79700466, 24.82538791,  0.38340703]), array([ 9.89083414, 14.79700466, 24.82538791,  0.38340703])]",0.03283047676086426
"[10.0, 15.0, 15.0, 0.2]",[ 9.07786917 14.85521269 19.84804003  0.4       ],263.67,254.57806,"[array([ 9.07786917, 14.85521269, 19.84804003,  0.4       ]), array([ 9.07786917, 14.85521269, 19.84804003,  0.4       ]), array([ 9.23952135, 14.75225986, 19.80280696,  0.4       ]), array([ 9.42700112, 14.6347576 , 19.84776412,  0.4       ]), array([ 9.42700112, 14.6347576 , 19.84776412,  0.4       ])]",0.02480030059814453
"[10.0, 15.0, 15.0, 0.4]",[ 9.19121774 12.02075173 24.91242541  0.4       ],277.71,246.52754,"[array([ 9.19121774, 12.02075173, 24.91242541,  0.4       ]), array([ 9.19121774, 12.02075173, 24.91242541,  0.4       ]), array([ 9.19121774, 12.02075173, 24.91242541,  0.4       ]), array([ 9.33632213, 12.11277633, 24.89525523,  0.4       ]), array([ 9.39759915, 12.27448896, 24.85594147,  0.4       ])]",0.01920628547668457
"[12.0, 10.0, 25.0, 0.4]",[ 9.42647683 15.70650638 24.20800947  0.4       ],247.13,247.93015,"[array([ 9.42647683, 15.70650638, 24.20800947,  0.4       ]), array([ 9.42647683, 15.70650638, 24.20800947,  0.4       ]), array([ 9.21904407, 15.7604693 , 24.47581177,  0.4       ]), array([ 9.13241042, 15.77180105, 23.38964328,  0.4       ]), array([ 9.72005057, 15.23780369, 23.96571189,  0.3667206 ])]",0.02515721321105957
"[12.0, 20.0, 20.0, 0.2]",[ 9.21895773 13.60667836 21.95238914  0.4       ],307.42,253.86957,"[array([ 9.21895773, 13.60667836, 21.95238914,  0.4       ]), array([ 9.21895773, 13.60667836, 21.95238914,  0.4       ]), array([ 9.11870573, 13.49499783, 21.78758613,  0.4       ]), array([ 9.11870573, 13.49499783, 21.78758613,  0.4       ]), array([ 9.11870573, 13.49499783, 21.78758613,  0.4       ])]",0.020767688751220703
"[12.0, 20.0, 25.0, 0.2]",[12.         17.99666447 21.71972996  0.35774082],321.78,309.31302,"[array([12.        , 17.99666447, 21.71972996,  0.35774082]), array([12.        , 17.99666447, 21.71972996,  0.35774082]), array([12.        , 17.99666447, 21.71972996,  0.35774082]), array([12.        , 17.99666447, 21.71972996,  0.35774082]), array([12.        , 17.99666447, 21.71972996,  0.35774082])]",0.04525256156921387
"[10.0, 20.0, 15.0, 0.25]",[11.84518224 14.52641874 22.58769352  0.2       ],235.04,251.71523,"[array([11.84518224, 14.52641874, 22.58769352,  0.2       ]), array([11.81724658, 14.25483233, 22.8097526 ,  0.2       ]), array([11.71759621, 14.12025167, 22.99543887,  0.2       ]), array([11.70803977, 14.3384232 , 23.1775725 ,  0.2       ]), array([11.79296921, 14.30127947, 23.46151879,  0.22038312])]",0.23864364624023438
"[10.0, 12.5, 15.0, 0.25]",[11.94516199 10.55833673 16.74699184  0.2       ],258.26,261.95093,"[array([11.94516199, 10.55833673, 16.74699184,  0.2       ]), array([11.68831993, 10.48405138, 16.70833751,  0.2       ]), array([11.68831993, 10.48405138, 16.70833751,  0.2       ]), array([11.68831993, 10.48405138, 16.70833751,  0.2       ]), array([11.68831993, 10.48405138, 16.70833751,  0.2       ])]",0.3988182544708252
"[9.0, 12.5, 22.5, 0.3]",[ 9.82674718 11.53285581 22.6006927   0.2       ],235.75,234.6786,"[array([ 9.82674718, 11.53285581, 22.6006927 ,  0.2       ]), array([ 9.20330607, 10.72259498, 22.72578282,  0.2       ]), array([ 9.27310152, 10.60491581, 22.65901248,  0.2       ]), array([ 9.24086078, 10.85098685, 22.62505452,  0.21804233]), array([ 9.24086078, 10.85098685, 22.62505452,  0.21804233])]",0.332120418548584
"[10.0, 10.0, 20.0, 0.4]",[ 9.01609609 12.76430511 24.6086016   0.4       ],278.34,244.32771,"[array([ 9.01609609, 12.76430511, 24.6086016 ,  0.4       ]), array([ 9.00809992, 12.65430867, 24.4071321 ,  0.4       ]), array([ 9.00809992, 12.65430867, 24.4071321 ,  0.4       ]), array([ 9.11819671, 12.98414068, 24.37901255,  0.4       ]), array([ 9.12896654, 12.99299985, 24.68992649,  0.4       ])]",0.04977154731750488
"[10.0, 15.0, 20.0, 0.4]",[10.56181864 15.00173217 21.79431897  0.39246558],282.39,283.00415,"[array([10.56181864, 15.00173217, 21.79431897,  0.39246558]), array([10.56181864, 15.00173217, 21.79431897,  0.39246558]), array([10.3627647 , 15.12922566, 21.4880023 ,  0.35786919]), array([10.35401769, 15.30811522, 21.52968883,  0.35224028]), array([10.34567681, 15.29518149, 21.30395337,  0.32059029])]",0.3127102851867676
"[10.0, 15.0, 25.0, 0.3]",[ 8.16588434 11.4529751  15.39001735  0.4       ],278.22,251.7437,"[array([ 8.16588434, 11.4529751 , 15.39001735,  0.4       ]), array([ 8.01266085, 11.61145616, 15.20703869,  0.4       ]), array([ 8.01266085, 11.61145616, 15.20703869,  0.4       ]), array([ 8.01266085, 11.61145616, 15.20703869,  0.4       ]), array([ 8.01266085, 11.61145616, 15.20703869,  0.4       ])]",0.03945136070251465
"[10.0, 20.0, 15.0, 0.3]",[ 8.         16.19676899 23.75120557  0.4       ],244.04,235.95755,"[array([ 8.        , 16.19676899, 23.75120557,  0.4       ]), array([ 8.        , 16.19676899, 23.75120557,  0.4       ]), array([ 8.        , 16.19676899, 23.75120557,  0.4       ]), array([ 8.        , 16.19676899, 23.75120557,  0.4       ]), array([ 8.        , 16.31388601, 23.52865539,  0.4       ])]",0.04012584686279297
"[10.0, 20.0, 20.0, 0.2]",[10.13988535 12.45823591 18.5346338   0.4       ],285.67,283.80078,"[array([10.13988535, 12.45823591, 18.5346338 ,  0.4       ]), array([10.13988535, 12.45823591, 18.5346338 ,  0.4       ]), array([10.13988535, 12.45823591, 18.5346338 ,  0.4       ]), array([10.13988535, 12.45823591, 18.5346338 ,  0.4       ]), array([10.13988535, 12.45823591, 18.5346338 ,  0.4       ])]",0.026887893676757812
"[10.0, 20.0, 20.0, 0.4]",[ 9.36288084 16.7740647  23.57296526  0.4       ],280.62,246.30281,"[array([ 9.36288084, 16.7740647 , 23.57296526,  0.4       ]), array([ 9.49831915, 16.83863526, 23.38885313,  0.4       ]), array([ 9.49831915, 16.83863526, 23.38885313,  0.4       ]), array([ 9.49831915, 16.83863526, 23.38885313,  0.4       ]), array([ 9.49831915, 16.83863526, 23.38885313,  0.4       ])]",0.029109716415405273
"[12.0, 10.0, 15.0, 0.2]",[10.25878767 12.76904898 18.08124679  0.4       ],286.23,270.18063,"[array([10.25878767, 12.76904898, 18.08124679,  0.4       ]), array([10.25878767, 12.76904898, 18.08124679,  0.4       ]), array([10.35636607, 13.12663483, 18.09865296,  0.4       ]), array([10.57773503, 13.02814125, 18.12269767,  0.4       ]), array([10.57773503, 13.02814125, 18.12269767,  0.4       ])]",0.028715848922729492
"[12.0, 10.0, 15.0, 0.4]",[12.         10.38665111 19.96739447  0.4       ],293.41,285.66925,"[array([12.        , 10.38665111, 19.96739447,  0.4       ]), array([12.        , 10.38665111, 19.96739447,  0.4       ]), array([11.75714424, 10.37132693, 19.71647566,  0.4       ]), array([11.93326609, 10.12364001, 19.8229272 ,  0.4       ]), array([11.94236699, 10.        , 19.79331127,  0.4       ])]",0.021369218826293945
"[12.0, 10.0, 20.0, 0.2]",[ 9.18142945 14.64299892 21.86535599  0.4       ],271.2,254.38893,"[array([ 9.18142945, 14.64299892, 21.86535599,  0.4       ]), array([ 9.18142945, 14.64299892, 21.86535599,  0.4       ]), array([ 9.18142945, 14.64299892, 21.86535599,  0.4       ]), array([ 9.2260496 , 14.73032293, 21.66126213,  0.4       ]), array([ 9.2260496 , 14.73032293, 21.66126213,  0.4       ])]",0.03315424919128418
"[12.0, 10.0, 20.0, 0.3]",[10.77384995 12.43802313 18.56341356  0.4       ],291.89,283.80078,"[array([10.77384995, 12.43802313, 18.56341356,  0.4       ]), array([10.77384995, 12.43802313, 18.56341356,  0.4       ]), array([10.86044692, 12.43659581, 18.89845974,  0.4       ]), array([10.86044692, 12.43659581, 18.89845974,  0.4       ]), array([10.86044692, 12.43659581, 18.89845974,  0.4       ])]",0.03262162208557129
"[12.0, 10.0, 20.0, 0.4]",[ 9.25015646 10.34483254 24.40018581  0.4       ],295.93,236.67741,"[array([ 9.25015646, 10.34483254, 24.40018581,  0.4       ]), array([ 9.25015646, 10.34483254, 24.40018581,  0.4       ]), array([ 9.13635452, 10.51381899, 24.64439581,  0.4       ]), array([ 9.13635452, 10.51381899, 24.64439581,  0.4       ]), array([ 9.16623217, 10.44815182, 24.65744709,  0.4       ])]",0.09491705894470215
"[12.0, 10.0, 25.0, 0.3]",[ 8.23744569 19.45009459 20.62877105  0.4       ],247.65,242.68857,"[array([ 8.23744569, 19.45009459, 20.62877105,  0.4       ]), array([ 8.23744569, 19.45009459, 20.62877105,  0.4       ]), array([ 8.28676021, 19.59554126, 20.71998327,  0.4       ]), array([ 8.28676021, 19.59554126, 20.71998327,  0.4       ]), array([ 8.28676021, 19.59554126, 20.71998327,  0.4       ])]",0.028155088424682617
"[12.0, 15.0, 15.0, 0.4]",[10.94091598 13.31212974 22.44833522  0.4       ],296.79,274.2842,"[array([10.94091598, 13.31212974, 22.44833522,  0.4       ]), array([10.94091598, 13.31212974, 22.44833522,  0.4       ]), array([10.94091598, 13.31212974, 22.44833522,  0.4       ]), array([10.93631193, 13.31262957, 22.37867705,  0.4       ]), array([10.93631193, 13.31262957, 22.37867705,  0.4       ])]",0.023229598999023438
"[12.0, 15.0, 20.0, 0.2]",[10.01009266 11.04592134 24.45510417  0.4       ],297.94,260.76407,"[array([10.01009266, 11.04592134, 24.45510417,  0.4       ]), array([10.01009266, 11.04592134, 24.45510417,  0.4       ]), array([10.01009266, 11.04592134, 24.45510417,  0.4       ]), array([10.01009266, 11.04592134, 24.45510417,  0.4       ]), array([10.01009266, 11.04592134, 24.45510417,  0.4       ])]",0.03097081184387207
"[12.0, 20.0, 20.0, 0.3]",[ 9.10061064 18.08373902 20.76627093  0.4       ],327.77,252.71605,"[array([ 9.10061064, 18.08373902, 20.76627093,  0.4       ]), array([ 9.05078608, 18.05140401, 20.68396469,  0.4       ]), array([ 9.05078608, 18.05140401, 20.68396469,  0.4       ]), array([ 9.30185637, 17.93785085, 20.90347082,  0.4       ]), array([ 9.30185637, 17.93785085, 20.90347082,  0.4       ])]",0.03649711608886719
"[10.0, 20.0, 22.5, 0.3]",[11.46361464 18.70249967 18.93563889  0.4       ],300.27,278.9623,"[array([11.46361464, 18.70249967, 18.93563889,  0.4       ]), array([11.74706898, 18.46437604, 19.13930244,  0.4       ]), array([11.74706898, 18.46437604, 19.13930244,  0.4       ]), array([11.74706898, 18.46437604, 19.13930244,  0.4       ]), array([11.54418335, 18.36942015, 18.88056666,  0.4       ])]",0.0314638614654541
"[10.0, 20.0, 22.5, 0.25]",[ 8.26428349 14.76454395 16.16574715  0.4       ],272.03,244.8314,"[array([ 8.26428349, 14.76454395, 16.16574715,  0.4       ]), array([ 8.26428349, 14.76454395, 16.16574715,  0.4       ]), array([ 8.26428349, 14.76454395, 16.16574715,  0.4       ]), array([ 8.26428349, 14.76454395, 16.16574715,  0.4       ]), array([ 8.33651418, 14.8937661 , 16.14946891,  0.4       ])]",0.02268218994140625
"[9.0, 20.0, 22.5, 0.25]",[ 9.95626879 12.35452744 18.45333625  0.4       ],252.5,256.7718,"[array([ 9.95626879, 12.35452744, 18.45333625,  0.4       ]), array([ 9.83430278, 12.07538454, 18.28803209,  0.4       ]), array([ 9.83430278, 12.07538454, 18.28803209,  0.4       ]), array([ 9.83430278, 12.07538454, 18.28803209,  0.4       ]), array([ 9.83430278, 12.07538454, 18.28803209,  0.4       ])]",0.028493404388427734
"[9.0, 12.5, 22.5, 0.25]",[11.02796711 15.53388587 19.15893581  0.28201782],231.97,257.79315,"[array([11.02796711, 15.53388587, 19.15893581,  0.28201782]), array([11.02796711, 15.53388587, 19.15893581,  0.28201782]), array([11.02796711, 15.53388587, 19.15893581,  0.28201782]), array([10.72480831, 16.26815025, 19.03574161,  0.2633416 ]), array([11.00426596, 16.18582553, 18.82726927,  0.27418519])]",0.020136594772338867
"[8.0, 10.0, 15.0, 0.3]",[ 9.66226287 11.9745665  23.34748116  0.2       ],235.5,237.21638,"[array([ 9.66226287, 11.9745665 , 23.34748116,  0.2       ]), array([ 9.15869971, 11.78877081, 23.41342825,  0.2       ]), array([ 9.05386542, 11.57630952, 23.8106311 ,  0.2       ]), array([ 9.30611794, 11.30261276, 24.19799616,  0.22189018]), array([ 9.69978338, 11.71093294, 24.66778947,  0.2       ])]",0.03419613838195801
"[8.0, 10.0, 15.0, 0.4]",[11.51391204 15.69669642 25.          0.2       ],252.02,253.55344,"[array([11.51391204, 15.69669642, 25.        ,  0.2       ]), array([11.55224237, 15.43741052, 25.        ,  0.21653799]), array([11.55224237, 15.43741052, 25.        ,  0.21653799]), array([11.52384667, 15.47197282, 25.        ,  0.2       ]), array([11.52384667, 15.47197282, 25.        ,  0.2       ])]",0.03910708427429199
